web-scraper-order,web-scraper-start-url,weaponpagelinks,weaponpagelinks-href,Source,Chance,primerelicdrops,researchsource,market,invasion,syndicate,barokiteer,kuva
"1637060082-88","https://warframe.fandom.com/wiki/Weapons#Secondaries","Prime","https://warframe.fandom.com/wiki/Sicarus_Prime","null","null","<tr>
<th style=""text-align:center;"">Barrel
</th>
<th style=""text-align:center;"">Blueprint
</th>
<th style=""text-align:center;"">Receiver
</th></tr>
<tr>
<td style=""text-align:center; font-size:12px;""><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Meso F2"" data-param2=""Void""><a href=""/wiki/Meso_F2""><img alt=""VoidRelicBronzeIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicBronzeIcon64.png"" data-image-key=""VoidRelicBronzeIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/5/5d/VoidRelicBronzeIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191756"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Meso_F2""><span style=""border-bottom:2px dotted;"">Meso&nbsp;F2</span></a></span> Common (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)<br><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Neo F1"" data-param2=""Void""><a href=""/wiki/Neo_F1""><img alt=""VoidRelicSilverIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicSilverIcon64.png"" data-image-key=""VoidRelicSilverIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/7/78/VoidRelicSilverIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191802"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Neo_F1""><span style=""border-bottom:2px dotted;"">Neo&nbsp;F1</span></a></span> Common (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)
</td>
<td style=""text-align:center; font-size:12px;""><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Axi E1"" data-param2=""Void""><a href=""/wiki/Axi_E1""><img alt=""VoidRelicGoldIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicGoldIcon64.png"" data-image-key=""VoidRelicGoldIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/9/96/VoidRelicGoldIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191758"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Axi_E1""><span style=""border-bottom:2px dotted;"">Axi&nbsp;E1</span></a></span> Common (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)<br><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Neo F1"" data-param2=""Void""><a href=""/wiki/Neo_F1""><img alt=""VoidRelicSilverIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicSilverIcon64.png"" data-image-key=""VoidRelicSilverIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/7/78/VoidRelicSilverIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191802"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Neo_F1""><span style=""border-bottom:2px dotted;"">Neo&nbsp;F1</span></a></span> Common (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)
</td>
<td style=""text-align:center; font-size:12px;""><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Axi S2"" data-param2=""Void""><a href=""/wiki/Axi_S2""><img alt=""VoidRelicGoldIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicGoldIcon64.png"" data-image-key=""VoidRelicGoldIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/9/96/VoidRelicGoldIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191758"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Axi_S2""><span style=""border-bottom:2px dotted;"">Axi&nbsp;S2</span></a></span> Rare (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)<br><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Neo S5"" data-param2=""Void""><a href=""/wiki/Neo_S5""><img alt=""VoidRelicSilverIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicSilverIcon64.png"" data-image-key=""VoidRelicSilverIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/7/78/VoidRelicSilverIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191802"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Neo_S5""><span style=""border-bottom:2px dotted;"">Neo&nbsp;S5</span></a></span> Rare (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)
</td></tr>","null","null","null","null","null","null"
"1637059961-44","https://warframe.fandom.com/wiki/Weapons#Secondaries","Vaykor","https://warframe.fandom.com/wiki/Vaykor_Marelok","","","null","null","null","null","Syndicate","null","null"
"1637060176-119","https://warframe.fandom.com/wiki/Weapons#Secondaries","Aklex","https://warframe.fandom.com/wiki/Aklex","","","null","null","can be purchased from the Market","null","null","null","null"
"1637059867-11","https://warframe.fandom.com/wiki/Weapons#Secondaries","Talons","https://warframe.fandom.com/wiki/Talons","","","null","Tenno Lab Research","null","null","null","null","null"
"1637060114-96","https://warframe.fandom.com/wiki/Weapons#Secondaries","Velox","https://warframe.fandom.com/wiki/Velox","Receiver
(Extended)","29.63%","<tr>
<th style=""width: 27.5%;"">Source
</th>
<th style=""text-align:center"">Chance
</th>
<th style=""text-align:center"">Expected
</th>
<th style=""text-align:center"">Nearly Guaranteed
</th></tr>
<tr>
<td>Barrel
</td>
<td style=""text-align:center"">22.22%
</td>
<td rowspan=""1"" style=""text-align:center"">4&nbsp;–&nbsp;5 C Rotations
</td>
<td rowspan=""1"" style=""text-align:center"">27&nbsp;±&nbsp;9 C Rotations
</td></tr>
<tr>
<td>Receiver<br>(Extended)
</td>
<td style=""text-align:center"">29.63%
</td>
<td rowspan=""1"" style=""text-align:center"">3&nbsp;–&nbsp;4 C Rotations
</td>
<td rowspan=""1"" style=""text-align:center"">20&nbsp;±&nbsp;7 C Rotations
</td></tr>","null","can be purchased from the Market","null","null","null","null"
"1637060179-120","https://warframe.fandom.com/wiki/Weapons#Secondaries","Aklato","https://warframe.fandom.com/wiki/Aklato","","","null","null","can be purchased from the Market","null","null","null","null"
"1637060167-117","https://warframe.fandom.com/wiki/Weapons#Secondaries","Akmagnus","https://warframe.fandom.com/wiki/Akmagnus","","","null","null","can be purchased from the Market","null","null","null","null"
"1637060098-91","https://warframe.fandom.com/wiki/Weapons#Secondaries","Kuva","https://warframe.fandom.com/wiki/Kuva_Kraken","","","null","null","null","null","null","null","Kuva Lich"
"1637060290-146","https://warframe.fandom.com/wiki/Weapons#Secondaries","Afuris","https://warframe.fandom.com/wiki/Afuris","","","null","null","can be purchased from the Market","null","null","null","null"
"1637060228-132","https://warframe.fandom.com/wiki/Weapons#Secondaries","Wraith","https://warframe.fandom.com/wiki/Twin_Vipers_Wraith","","","null","null","null","found as an Invasion reward","null","null","null"
"1637060022-70","https://warframe.fandom.com/wiki/Weapons#Secondaries","Spectra Vandal","https://warframe.fandom.com/wiki/Spectra_Vandal","Main Blueprint","8.7%","<tr>
<th style=""width: 27.5%;"">Source
</th>
<th style=""text-align:center"">Chance
</th>
<th style=""text-align:center"">Expected
</th>
<th style=""text-align:center"">Nearly Guaranteed
</th></tr>
<tr>
<td>Main Blueprint
</td>
<td style=""text-align:center"">8.7%
</td>
<td rowspan=""4"" style=""text-align:center"">30&nbsp;–&nbsp;31 Rotation B Caches
</td>
<td rowspan=""4"" style=""text-align:center"">119&nbsp;±&nbsp;34 Rotation B Caches
</td></tr>
<tr>
<td>Barrel
</td>
<td style=""text-align:center"">6.52%
</td></tr>
<tr>
<td>Chassis
</td>
<td style=""text-align:center"">6.52%
</td></tr>
<tr>
<td>Receiver
</td>
<td style=""text-align:center"">6.52%
</td></tr>","null","null","null","null","null","null"
"1637060162-115","https://warframe.fandom.com/wiki/Weapons#Secondaries","Prime","https://warframe.fandom.com/wiki/Akvasto_Prime","null","null","<tr>
<th style=""text-align:center;"">Blueprint
</th>
<th style=""text-align:center;"">Link
</th></tr>
<tr>
<td style=""text-align:center; font-size:12px;""><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Axi A5"" data-param2=""Void""><a href=""/wiki/Axi_A5""><img alt=""VoidRelicGoldIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicGoldIcon64.png"" data-image-key=""VoidRelicGoldIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/9/96/VoidRelicGoldIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191758"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Axi_A5""><span style=""border-bottom:2px dotted;"">Axi&nbsp;A5</span></a></span> Rare (<a href=""/wiki/Baro_Ki%27Teer"" title=""Baro Ki'Teer"">B</a>)
</td>
<td style=""text-align:center; font-size:12px;""><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Axi A5"" data-param2=""Void""><a href=""/wiki/Axi_A5""><img alt=""VoidRelicGoldIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicGoldIcon64.png"" data-image-key=""VoidRelicGoldIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/9/96/VoidRelicGoldIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191758"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Axi_A5""><span style=""border-bottom:2px dotted;"">Axi&nbsp;A5</span></a></span> Uncommon (<a href=""/wiki/Baro_Ki%27Teer"" title=""Baro Ki'Teer"">B</a>)
</td></tr>","null","null","null","null","null","null"
"1637059997-56","https://warframe.fandom.com/wiki/Weapons#Secondaries","Bolto","https://warframe.fandom.com/wiki/Bolto","","","null","null","can be purchased from the Market","null","Syndicate","null","null"
"1637060044-79","https://warframe.fandom.com/wiki/Weapons#Secondaries","Embolist","https://warframe.fandom.com/wiki/Embolist","","","null","Bio Lab Research","null","null","Syndicate","null","null"
"1637059978-49","https://warframe.fandom.com/wiki/Weapons#Secondaries","Lex","https://warframe.fandom.com/wiki/Lex","","","null","null","can be purchased from the Market","null","null","null","null"
